trade_date_year_mo,delivery_year_mo,weighted_avg_price,total_transacted_quantity
2020-08,2019-06,,
2020-09,2019-06,,
2020-10,2019-06,,
2020-11,2019-06,,
2020-12,2019-06,,
2021-01,2019-06,,
2021-02,2019-06,,
2021-03,2019-06,,
2021-04,2019-06,,
2021-05,2019-06,,
2021-06,2019-06,,
2021-07,2019-06,,
2021-08,2019-06,,
2021-09,2019-06,,
2021-10,2019-06,,
2021-11,2019-06,,
2021-12,2019-06,,
2022-01,2019-06,,
2022-02,2019-06,,
2022-03,2019-06,,
2022-04,2019-06,,
2022-05,2019-06,,
2022-06,2019-06,,
2022-07,2019-06,,
2022-08,2019-06,,
2022-09,2019-06,,
2022-10,2019-06,,
2022-11,2019-06,,
2022-12,2019-06,,
2023-01,2019-06,,
2023-02,2019-06,,
2023-03,2019-06,,
2023-04,2019-06,,
2023-05,2019-06,,
2023-06,2019-06,,
2023-07,2019-06,,
2023-08,2019-06,,
2023-09,2019-06,,
2023-10,2019-06,,
2023-11,2019-06,,
2023-12,2019-06,,
2024-01,2019-06,,
2024-02,2019-06,,
2024-03,2019-06,,
2024-04,2019-06,,
2024-05,2019-06,,
2024-06,2019-06,,
2024-07,2019-06,,
2024-08,2019-06,,
2024-09,2019-06,,
2024-10,2019-06,,
2024-11,2019-06,,
2024-12,2019-06,,
2013-01,2021-07,,
2013-02,2021-07,,
2013-03,2021-07,,
2013-04,2021-07,,
2013-05,2021-07,,
2013-06,2021-07,,
2013-07,2021-07,5.2,20.0
2013-08,2021-07,,
2013-09,2021-07,,
2013-10,2021-07,,
2013-11,2021-07,,
2013-12,2021-07,12.654703748488512,248.10000000000002
2014-01,2021-07,,
2014-02,2021-07,,
2014-03,2021-07,,
2014-04,2021-07,6.8408498768036035,112.2683
2014-05,2021-07,7.855904761904762,525.0
2014-06,2021-07,,
2014-07,2021-07,,
2014-08,2021-07,,
2014-09,2021-07,,
2014-10,2021-07,3.3333333,64.0
2014-11,2021-07,,
2014-12,2021-07,,
2015-01,2021-07,4.22,230.0
2015-02,2021-07,,
2015-03,2021-07,,
2015-04,2021-07,4.22,20.0
2015-05,2021-07,,
2015-06,2021-07,0.023070288,14.284
2015-07,2021-07,,
2015-08,2021-07,,
2015-09,2021-07,,
2015-10,2021-07,6.39,142.0
2015-11,2021-07,,
2015-12,2021-07,,
2016-01,2021-07,,
2016-02,2021-07,,
2016-03,2021-07,,
2016-04,2021-07,,
2016-05,2021-07,,
2016-06,2021-07,,
2016-07,2021-07,,
2016-08,2021-07,,
2016-09,2021-07,,
2016-10,2021-07,,
2016-11,2021-07,,
2016-12,2021-07,,
2017-01,2021-07,,
2017-02,2021-07,,
2017-03,2021-07,,
2017-04,2021-07,,
2017-05,2021-07,,
2017-06,2021-07,,
2017-07,2021-07,,
2017-08,2021-07,,
2017-09,2021-07,,
2017-10,2021-07,6.03125,16.85
2017-11,2021-07,,
2017-12,2021-07,,
2018-01,2021-07,,
2018-02,2021-07,,
2018-03,2021-07,3.25,330.0
2018-04,2021-07,3.0,50.0
2018-05,2021-07,3.0752080207152304,361.0001
2018-06,2021-07,,
2018-07,2021-07,,
2018-08,2021-07,4.55,150.0
2018-09,2021-07,,
2018-10,2021-07,,
2018-11,2021-07,,
2018-12,2021-07,,
2019-01,2021-07,,
2019-02,2021-07,,
2019-03,2021-07,,
2019-04,2021-07,11.25,79.72
2019-05,2021-07,4.946562218890555,667.0
2019-06,2021-07,5.764705882352941,680.0
2019-07,2021-07,5.5665661417322845,381.0
2019-08,2021-07,5.966937820590271,1820.86
2019-09,2021-07,6.25722891566265,249.0
2019-10,2021-07,4.853083728341975,1976.75
2019-11,2021-07,6.310275918036113,985.8
2019-12,2021-07,,
2020-01,2021-07,6.896503496503497,143.0
2020-02,2021-07,7.0,158.75
2020-03,2021-07,6.775994250119788,208.70000000000002
2020-04,2021-07,8.688202247191011,267.0
2020-05,2021-07,8.822536781834199,6.130199999999999
2020-06,2021-07,6.900579272796336,473.87
2020-07,2021-07,7.917238346525945,284.25
2020-08,2021-07,10.415866412354415,1085.28
2020-09,2021-07,9.996072354054448,686.9
2020-10,2021-07,0.6136832534176367,26229.4404
2020-11,2021-07,9.835964912280701,171.0
2020-12,2021-07,9.286440677966102,118.0
2021-01,2021-07,16.64021739130435,46.0
2021-02,2021-07,17.94,5.0
2021-03,2021-07,9.222748050551225,74.38
2021-04,2021-07,5.395603076422235,1474.44
2021-05,2021-07,2.3580875062486872,1079.8748
2021-06,2021-07,11.732,14.0
2021-07,2021-07,13.075222364936705,1789.5605
2021-08,2021-07,,
2021-09,2021-07,,
2021-10,2021-07,,
2021-11,2021-07,,
2021-12,2021-07,,
2022-01,2021-07,,
2022-02,2021-07,,
2022-03,2021-07,,
2022-04,2021-07,,
2022-05,2021-07,,
2022-06,2021-07,,
2022-07,2021-07,,
2022-08,2021-07,,
2022-09,2021-07,,
2022-10,2021-07,,
2022-11,2021-07,,
2022-12,2021-07,,
2023-01,2021-07,,
2023-02,2021-07,,
2023-03,2021-07,,
2023-04,2021-07,,
2023-05,2021-07,,
2023-06,2021-07,,
2023-07,2021-07,,
2023-08,2021-07,,
2023-09,2021-07,,
2023-10,2021-07,,
2023-11,2021-07,,
2023-12,2021-07,,
2024-01,2021-07,,
2024-02,2021-07,,
2024-03,2021-07,,
2024-04,2021-07,,
2024-05,2021-07,,
2024-06,2021-07,,
2024-07,2021-07,,
2024-08,2021-07,,
2024-09,2021-07,,
2024-10,2021-07,,
2024-11,2021-07,,
2024-12,2021-07,,
2013-01,2021-08,,
2013-02,2021-08,,
2013-03,2021-08,,
2013-04,2021-08,,
2013-05,2021-08,,
2013-06,2021-08,,
2013-07,2021-08,6.0,20.0
2013-08,2021-08,,
2013-09,2021-08,,
2013-10,2021-08,,
2013-11,2021-08,,
2013-12,2021-08,12.642551390568318,248.10000000000002
2014-01,2021-08,,
2014-02,2021-08,,
2014-03,2021-08,,
2014-04,2021-08,6.8423153254554085,111.42150000000001
2014-05,2021-08,8.932238010657194,563.0
2014-06,2021-08,,
2014-07,2021-08,,
2014-08,2021-08,,
2014-09,2021-08,,
2014-10,2021-08,3.3333333,64.0
2014-11,2021-08,,
2014-12,2021-08,,
2015-01,2021-08,4.22,230.0
2015-02,2021-08,,
2015-03,2021-08,,
2015-04,2021-08,4.22,20.0
2015-05,2021-08,,
2015-06,2021-08,0.024892007,13.649
2015-07,2021-08,,
2015-08,2021-08,,
2015-09,2021-08,,
2015-10,2021-08,6.39,147.0
2015-11,2021-08,,
2015-12,2021-08,,
2016-01,2021-08,,
2016-02,2021-08,,
2016-03,2021-08,,
2016-04,2021-08,,
2016-05,2021-08,,
2016-06,2021-08,,
2016-07,2021-08,,
2016-08,2021-08,,
2016-09,2021-08,,
2016-10,2021-08,,
2016-11,2021-08,,
2016-12,2021-08,,
2017-01,2021-08,,
2017-02,2021-08,,
2017-03,2021-08,,
2017-04,2021-08,,
2017-05,2021-08,,
2017-06,2021-08,,
2017-07,2021-08,,
2017-08,2021-08,,
2017-09,2021-08,,
2017-10,2021-08,,
2017-11,2021-08,,
2017-12,2021-08,,
2018-01,2021-08,,
2018-02,2021-08,,
2018-03,2021-08,3.25,330.0
2018-04,2021-08,3.0,50.0
2018-05,2021-08,3.0736595891092833,358.0003
2018-06,2021-08,,
2018-07,2021-08,,
2018-08,2021-08,4.55,150.0
2018-09,2021-08,,
2018-10,2021-08,,
2018-11,2021-08,,
2018-12,2021-08,,
2019-01,2021-08,,
2019-02,2021-08,,
2019-03,2021-08,,
2019-04,2021-08,11.25,79.72
2019-05,2021-08,4.946721973094171,669.0
2019-06,2021-08,5.764705882352941,680.0
2019-07,2021-08,5.5665661417322845,381.0
2019-08,2021-08,5.966937820590271,1820.86
2019-09,2021-08,6.25722891566265,249.0
2019-10,2021-08,4.84134628566793,1972.3600000000001
2019-11,2021-08,6.355888494466486,957.8
2019-12,2021-08,,
2020-01,2021-08,6.896503496503497,143.0
2020-02,2021-08,7.0,158.75
2020-03,2021-08,6.775994250119788,208.70000000000002
2020-04,2021-08,8.688202247191011,267.0
2020-05,2021-08,11.934152510069147,15.1701
2020-06,2021-08,6.90390820702246,471.06
2020-07,2021-08,7.917238346525945,284.25
2020-08,2021-08,11.24280522519369,1085.51
2020-09,2021-08,10.550626250171257,729.8999999999999
2020-10,2021-08,0.6707394554880917,25008.3897
2020-11,2021-08,9.99409090909091,165.0
2020-12,2021-08,19.5,50.0
2021-01,2021-08,17.515,30.0
2021-02,2021-08,17.94,5.0
2021-03,2021-08,9.412952338923214,90.64
2021-04,2021-08,8.840684744241088,490.11
2021-05,2021-08,3.3632862147993605,1943.6408
2021-06,2021-08,10.593488576131987,552.79
2021-07,2021-08,3.021350041587069,368.6242
2021-08,2021-08,13.608514868390508,1749.0
2021-09,2021-08,,
2021-10,2021-08,,
2021-11,2021-08,,
2021-12,2021-08,,
2022-01,2021-08,,
2022-02,2021-08,,
2022-03,2021-08,,
2022-04,2021-08,,
2022-05,2021-08,,
2022-06,2021-08,,
2022-07,2021-08,,
2022-08,2021-08,,
2022-09,2021-08,,
2022-10,2021-08,,
2022-11,2021-08,,
2022-12,2021-08,,
2023-01,2021-08,,
2023-02,2021-08,,
2023-03,2021-08,,
2023-04,2021-08,,
2023-05,2021-08,,
2023-06,2021-08,,
2023-07,2021-08,,
2023-08,2021-08,,
2023-09,2021-08,,
2023-10,2021-08,,
2023-11,2021-08,,
2023-12,2021-08,,
2024-01,2021-08,,
2024-02,2021-08,,
2024-03,2021-08,,
2024-04,2021-08,,
2024-05,2021-08,,
2024-06,2021-08,,
2024-07,2021-08,,
2024-08,2021-08,,
2024-09,2021-08,,
2024-10,2021-08,,
2024-11,2021-08,,
2024-12,2021-08,,
2013-01,2021-09,,
2013-02,2021-09,,
2013-03,2021-09,,
2013-04,2021-09,,
2013-05,2021-09,,
2013-06,2021-09,,
2013-07,2021-09,5.2,20.0
2013-08,2021-09,,
2013-09,2021-09,,
2013-10,2021-09,,
2013-11,2021-09,,
2013-12,2021-09,10.278089480048367,248.10000000000002
2014-01,2021-09,,
2014-02,2021-09,,
2014-03,2021-09,,
2014-04,2021-09,6.535637874624315,120.4267
2014-05,2021-09,9.594713261648746,558.0
2014-06,2021-09,,
2014-07,2021-09,,
2014-08,2021-09,,
2014-09,2021-09,,
2014-10,2021-09,3.3333333,64.0
2014-11,2021-09,,
2014-12,2021-09,,
2015-01,2021-09,4.22,230.0
2015-02,2021-09,,
2015-03,2021-09,,
2015-04,2021-09,4.22,20.0
2015-05,2021-09,,
2015-06,2021-09,0.0238242499999999,12.66
2015-07,2021-09,,
2015-08,2021-09,,
2015-09,2021-09,,
2015-10,2021-09,6.39,149.0
2015-11,2021-09,,
2015-12,2021-09,,
2016-01,2021-09,,
2016-02,2021-09,,
2016-03,2021-09,,
2016-04,2021-09,,
2016-05,2021-09,,
2016-06,2021-09,,
2016-07,2021-09,,
2016-08,2021-09,,
2016-09,2021-09,,
2016-10,2021-09,,
2016-11,2021-09,,
2016-12,2021-09,,
2017-01,2021-09,,
2017-02,2021-09,,
2017-03,2021-09,,
2017-04,2021-09,,
2017-05,2021-09,,
2017-06,2021-09,,
2017-07,2021-09,,
2017-08,2021-09,,
2017-09,2021-09,,
2017-10,2021-09,,
2017-11,2021-09,,
2017-12,2021-09,,
2018-01,2021-09,,
2018-02,2021-09,,
2018-03,2021-09,3.25,330.0
2018-04,2021-09,3.0,50.0
2018-05,2021-09,2.81721829002251,363.0001
2018-06,2021-09,,
2018-07,2021-09,,
2018-08,2021-09,4.55,150.0
2018-09,2021-09,,
2018-10,2021-09,,
2018-11,2021-09,,
2018-12,2021-09,,
2019-01,2021-09,,
2019-02,2021-09,,
2019-03,2021-09,4.5,20.0002
2019-04,2021-09,11.25,79.72
2019-05,2021-09,4.946721973094171,669.0
2019-06,2021-09,5.764705882352941,680.0
2019-07,2021-09,5.572055164647923,385.00030000000004
2019-08,2021-09,5.966937820590271,1820.86
2019-09,2021-09,6.279885444595274,261.00030000000004
2019-10,2021-09,2.945880297043291,4236.2411
2019-11,2021-09,6.334384013185002,970.8
2019-12,2021-09,,
2020-01,2021-09,6.896503496503497,143.0
2020-02,2021-09,7.0,158.75
2020-03,2021-09,6.775994250119788,208.70000000000002
2020-04,2021-09,349.9516509433962,212.0
2020-05,2021-09,10.094086948361394,10.2404
2020-06,2021-09,6.914411688423964,462.68
2020-07,2021-09,7.917238346525945,284.25
2020-08,2021-09,9.96617358243347,1106.65
2020-09,2021-09,9.370806878535944,593.3706
2020-10,2021-09,0.8220696687529372,16090.769100000001
2020-11,2021-09,10.405167597765363,179.0
2020-12,2021-09,19.5,50.0
2021-01,2021-09,,
2021-02,2021-09,,
2021-03,2021-09,10.744145490782262,40.14
2021-04,2021-09,9.551288965150958,489.54
2021-05,2021-09,1.0908964270894068,3103.4345
2021-06,2021-09,3.3205670977917983,3170.0
2021-07,2021-09,6.586421937059023,1324.5203000000001
2021-08,2021-09,,
2021-09,2021-09,12.168477223116827,1878.6001000000003
2021-10,2021-09,,
2021-11,2021-09,,
2021-12,2021-09,,
2022-01,2021-09,,
2022-02,2021-09,,
2022-03,2021-09,,
2022-04,2021-09,,
2022-05,2021-09,,
2022-06,2021-09,,
2022-07,2021-09,,
2022-08,2021-09,,
2022-09,2021-09,,
2022-10,2021-09,,
2022-11,2021-09,,
2022-12,2021-09,,
2023-01,2021-09,,
2023-02,2021-09,,
2023-03,2021-09,,
2023-04,2021-09,,
2023-05,2021-09,,
2023-06,2021-09,,
2023-07,2021-09,,
2023-08,2021-09,,
2023-09,2021-09,,
2023-10,2021-09,,
2023-11,2021-09,,
2023-12,2021-09,,
2024-01,2021-09,,
2024-02,2021-09,,
2024-03,2021-09,,
2024-04,2021-09,,
2024-05,2021-09,,
2024-06,2021-09,,
2024-07,2021-09,,
2024-08,2021-09,,
2024-09,2021-09,,
2024-10,2021-09,,
2024-11,2021-09,,
2024-12,2021-09,,
2013-01,2019-01,,
2013-02,2019-01,,
2013-03,2019-01,,
2013-04,2019-01,,
2013-05,2019-01,,
2013-06,2019-01,,
2013-07,2019-01,2.8,20.0
2013-08,2019-01,,
2013-09,2019-01,,
2013-10,2019-01,,
2013-11,2019-01,,
2013-12,2019-01,6.540406338886631,246.10000000000002
2014-01,2019-01,,
2014-02,2019-01,,
2014-03,2019-01,,
2014-04,2019-01,0.5614482103211089,146.5017
2014-05,2019-01,2.968259385665529,586.0
2014-06,2019-01,,
2014-07,2019-01,,
2014-08,2019-01,,
2014-09,2019-01,,
2014-10,2019-01,3.3333333,66.0
2014-11,2019-01,,
2014-12,2019-01,,
2015-01,2019-01,4.05,230.0
2015-02,2019-01,,
2015-03,2019-01,,
2015-04,2019-01,4.05,20.0
2015-05,2019-01,,
2015-06,2019-01,0.7300832456424926,9417.54
2015-07,2019-01,6.120000000000001,115.0
2015-08,2019-01,,
2015-09,2019-01,,
2015-10,2019-01,2.004009009009009,888.0
2015-11,2019-01,,
2015-12,2019-01,,
2016-01,2019-01,,
2016-02,2019-01,,
2016-03,2019-01,,
2016-04,2019-01,,
2016-05,2019-01,,
2016-06,2019-01,,
2016-07,2019-01,,
2016-08,2019-01,2.4836363636363634,55.0
2016-09,2019-01,,
2016-10,2019-01,,
2016-11,2019-01,,
2016-12,2019-01,,
2017-01,2019-01,,
2017-02,2019-01,,
2017-03,2019-01,,
2017-04,2019-01,,
2017-05,2019-01,,
2017-06,2019-01,,
2017-07,2019-01,,
2017-08,2019-01,2.6,4.85
2017-09,2019-01,3.5,12.53
2017-10,2019-01,2.5729813664596275,161.0
2017-11,2019-01,,
2017-12,2019-01,,
2018-01,2019-01,2.15,30.0
2018-02,2019-01,2.75,12.0
2018-03,2019-01,2.8800000000000003,680.0
2018-04,2019-01,0.005200641055563336,321345.0
2018-05,2019-01,0.01827516968549916,138800.9
2018-06,2019-01,3.0014792899408285,169.0
2018-07,2019-01,2.9545726256983245,537.0
2018-08,2019-01,0.06938131443428536,37792.38
2018-09,2019-01,0.0693659914024778,35796.36
2018-10,2019-01,0.23633988488023247,168770.32
2018-11,2019-01,4.15875500834083,3474.3542
2018-12,2019-01,10.053603601099999,20.0
2019-01,2019-01,7.388938738331791,495.513
2019-02,2019-01,2.32,25.0
2019-03,2019-01,,
2019-04,2019-01,,
2019-05,2019-01,,
2019-06,2019-01,,
2019-07,2019-01,,
2019-08,2019-01,,
2019-09,2019-01,,
2019-10,2019-01,,
2019-11,2019-01,,
2019-12,2019-01,,
2020-01,2019-01,,
2020-02,2019-01,,
2020-03,2019-01,,
2020-04,2019-01,,
2020-05,2019-01,,
2020-06,2019-01,,
2020-07,2019-01,,
2020-08,2019-01,,
2020-09,2019-01,,
2020-10,2019-01,,
2020-11,2019-01,,
2020-12,2019-01,,
2021-01,2019-01,,
2021-02,2019-01,,
2021-03,2019-01,,
2021-04,2019-01,,
2021-05,2019-01,,
2021-06,2019-01,,
2021-07,2019-01,,
2021-08,2019-01,,
2021-09,2019-01,,
2021-10,2019-01,,
2021-11,2019-01,,
2021-12,2019-01,,
2022-01,2019-01,,
2022-02,2019-01,,
2022-03,2019-01,,
2022-04,2019-01,,
2022-05,2019-01,,
2022-06,2019-01,,
2022-07,2019-01,,
2022-08,2019-01,,
2022-09,2019-01,,
2022-10,2019-01,,
2022-11,2019-01,,
2022-12,2019-01,,
2023-01,2019-01,,
2023-02,2019-01,,
2023-03,2019-01,,
2023-04,2019-01,,
2023-05,2019-01,,
2023-06,2019-01,,
2023-07,2019-01,,
2023-08,2019-01,,
2023-09,2019-01,,
2023-10,2019-01,,
2023-11,2019-01,,
2023-12,2019-01,,
2024-01,2019-01,,
2024-02,2019-01,,
2024-03,2019-01,,
2024-04,2019-01,,
2024-05,2019-01,,
2024-06,2019-01,,
2024-07,2019-01,,
2024-08,2019-01,,
2024-09,2019-01,,
2024-10,2019-01,,
2024-11,2019-01,,
2024-12,2019-01,,
2013-01,2019-02,,
2013-02,2019-02,,
2013-03,2019-02,,
2013-04,2019-02,,
2013-05,2019-02,,
2013-06,2019-02,,
2013-07,2019-02,2.0,20.0
2013-08,2019-02,,
2013-09,2019-02,,
2013-10,2019-02,,
2013-11,2019-02,,
2013-12,2019-02,4.197704185290531,246.10000000000002
2014-01,2019-02,,
2014-02,2019-02,,
2014-03,2019-02,,
2014-04,2019-02,0.5861493006758234,132.84539999999998
2014-05,2019-02,2.968259385665529,586.0
2014-06,2019-02,,
2014-07,2019-02,,
2014-08,2019-02,,
2014-09,2019-02,,
2014-10,2019-02,3.3333333,66.0
2014-11,2019-02,,
2014-12,2019-02,2.6,2.64
2015-01,2019-02,4.05,230.0
2015-02,2019-02,,
2015-03,2019-02,,
2015-04,2019-02,4.05,20.0
2015-05,2019-02,,
2015-06,2019-02,25.9,191.54
2015-07,2019-02,6.12,120.0
2015-08,2019-02,,
2015-09,2019-02,,
2015-10,2019-02,1.9993686583990982,887.0
2015-11,2019-02,,
2015-12,2019-02,,
2016-01,2019-02,,
2016-02,2019-02,,
2016-03,2019-02,,
2016-04,2019-02,,
2016-05,2019-02,,
2016-06,2019-02,,
2016-07,2019-02,,
2016-08,2019-02,2.4836363636363634,55.0
2016-09,2019-02,,
2016-10,2019-02,,
2016-11,2019-02,,
2016-12,2019-02,,
2017-01,2019-02,,
2017-02,2019-02,,
2017-03,2019-02,,
2017-04,2019-02,,
2017-05,2019-02,,
2017-06,2019-02,,
2017-07,2019-02,,
2017-08,2019-02,2.6,7.43
2017-09,2019-02,3.5,12.14
2017-10,2019-02,2.5729813664596275,161.0
2017-11,2019-02,,
2017-12,2019-02,,
2018-01,2019-02,2.15,30.0
2018-02,2019-02,3.8839999999999995,75.0
2018-03,2019-02,2.8799550898203594,668.0
2018-04,2019-02,0.005124901571332871,340348.0
2018-05,2019-02,0.017448640250937546,148817.9
2018-06,2019-02,3.0150602409638556,166.0
2018-07,2019-02,2.876972067039106,537.0
2018-08,2019-02,0.06820143172616654,37775.38
2018-09,2019-02,0.07272844152504733,35934.36
2018-10,2019-02,0.02587573823971399,99710.16
2018-11,2019-02,0.11605102209723371,12460.6638
2018-12,2019-02,0.004201344187807649,52820.0
2019-01,2019-02,3.8949856555056774,169.2144
2019-02,2019-02,5.4188857057129525,636.0844000000001
2019-03,2019-02,,
2019-04,2019-02,,
2019-05,2019-02,,
2019-06,2019-02,,
2019-07,2019-02,,
2019-08,2019-02,,
2019-09,2019-02,,
2019-10,2019-02,,
2019-11,2019-02,,
2019-12,2019-02,,
2020-01,2019-02,,
2020-02,2019-02,,
2020-03,2019-02,,
2020-04,2019-02,,
2020-05,2019-02,,
2020-06,2019-02,,
2020-07,2019-02,,
2020-08,2019-02,,
2020-09,2019-02,,
2020-10,2019-02,,
2020-11,2019-02,,
2020-12,2019-02,,
2021-01,2019-02,,
2021-02,2019-02,,
2021-03,2019-02,,
2021-04,2019-02,,
2021-05,2019-02,,
2021-06,2019-02,,
2021-07,2019-02,,
2021-08,2019-02,,
2021-09,2019-02,,
2021-10,2019-02,,
2021-11,2019-02,,
2021-12,2019-02,,
2022-01,2019-02,,
2022-02,2019-02,,
2022-03,2019-02,,
2022-04,2019-02,,
2022-05,2019-02,,
2022-06,2019-02,,
2022-07,2019-02,,
2022-08,2019-02,,
2022-09,2019-02,,
2022-10,2019-02,,
2022-11,2019-02,,
2022-12,2019-02,,
2023-01,2019-02,,
2023-02,2019-02,,
2023-03,2019-02,,
2023-04,2019-02,,
2023-05,2019-02,,
2023-06,2019-02,,
2023-07,2019-02,,
2023-08,2019-02,,
2023-09,2019-02,,
2023-10,2019-02,,
2023-11,2019-02,,
2023-12,2019-02,,
2024-01,2019-02,,
2024-02,2019-02,,
2024-03,2019-02,,
2024-04,2019-02,,
2024-05,2019-02,,
2024-06,2019-02,,
2024-07,2019-02,,
2024-08,2019-02,,
2024-09,2019-02,,
2024-10,2019-02,,
2024-11,2019-02,,
2024-12,2019-02,,
2013-01,2019-03,,
2013-02,2019-03,,
2013-03,2019-03,,
2013-04,2019-03,,
2013-05,2019-03,,
2013-06,2019-03,,
2013-07,2019-03,1.6,20.0
2013-08,2019-03,,
2013-09,2019-03,,
2013-10,2019-03,,
2013-11,2019-03,,
2013-12,2019-03,3.342650142218611,246.10000000000002
2014-01,2019-03,,
2014-02,2019-03,,
2014-03,2019-03,,
2014-04,2019-03,0.6017386084039967,124.80490000000003
2014-05,2019-03,2.968259385665529,586.0
2014-06,2019-03,,
2014-07,2019-03,,
2014-08,2019-03,,
2014-09,2019-03,,
2014-10,2019-03,3.3333333,66.0
2014-11,2019-03,,
2014-12,2019-03,2.6,11.4401
2015-01,2019-03,4.05,230.0
2015-02,2019-03,,
2015-03,2019-03,,
2015-04,2019-03,4.05,20.0
2015-05,2019-03,,
2015-06,2019-03,26.329999999999995,191.54
2015-07,2019-03,6.12,121.0
2015-08,2019-03,,
2015-09,2019-03,,
2015-10,2019-03,1.9993686583990982,887.0
2015-11,2019-03,,
2015-12,2019-03,,
2016-01,2019-03,,
2016-02,2019-03,,
2016-03,2019-03,,
2016-04,2019-03,,
2016-05,2019-03,,
2016-06,2019-03,,
2016-07,2019-03,,
2016-08,2019-03,2.4836363636363634,55.0
2016-09,2019-03,,
2016-10,2019-03,,
2016-11,2019-03,,
2016-12,2019-03,,
2017-01,2019-03,,
2017-02,2019-03,,
2017-03,2019-03,,
2017-04,2019-03,,
2017-05,2019-03,,
2017-06,2019-03,,
2017-07,2019-03,,
2017-08,2019-03,2.6,7.8601
2017-09,2019-03,3.4999999999999996,11.71
2017-10,2019-03,2.150383141762452,261.0
2017-11,2019-03,,
2017-12,2019-03,,
2018-01,2019-03,2.15,30.0
2018-02,2019-03,2.75,12.0
2018-03,2019-03,2.8958119658119656,585.0
2018-04,2019-03,0.0051572123176661265,339350.0
2018-05,2019-03,0.025452335629545735,98814.9
2018-06,2019-03,2.9441747572815533,206.0
2018-07,2019-03,2.9545726256983245,537.0
2018-08,2019-03,0.05162034708836263,57865.38
2018-09,2019-03,0.22139051974090357,37272.61
2018-10,2019-03,0.01712445555472042,156863.79
2018-11,2019-03,3.63265113171675,349.3542
2018-12,2019-03,0.005642857142857143,21000.0
2019-01,2019-03,1.1808361382190182,64.9462
2019-02,2019-03,2.944366350651871,418.3871000000001
2019-03,2019-03,6.531075739147107,495.513
2019-04,2019-03,,
2019-05,2019-03,,
2019-06,2019-03,,
2019-07,2019-03,,
2019-08,2019-03,,
2019-09,2019-03,,
2019-10,2019-03,,
2019-11,2019-03,,
2019-12,2019-03,,
2020-01,2019-03,,
2020-02,2019-03,,
2020-03,2019-03,,
2020-04,2019-03,,
2020-05,2019-03,,
2020-06,2019-03,,
2020-07,2019-03,,
2020-08,2019-03,,
2020-09,2019-03,,
2020-10,2019-03,,
2020-11,2019-03,,
2020-12,2019-03,,
2021-01,2019-03,,
2021-02,2019-03,,
2021-03,2019-03,,
2021-04,2019-03,,
2021-05,2019-03,,
2021-06,2019-03,,
2021-07,2019-03,,
2021-08,2019-03,,
2021-09,2019-03,,
2021-10,2019-03,,
2021-11,2019-03,,
2021-12,2019-03,,
2022-01,2019-03,,
2022-02,2019-03,,
2022-03,2019-03,,
2022-04,2019-03,,
2022-05,2019-03,,
2022-06,2019-03,,
2022-07,2019-03,,
2022-08,2019-03,,
2022-09,2019-03,,
2022-10,2019-03,,
2022-11,2019-03,,
2022-12,2019-03,,
2023-01,2019-03,,
2023-02,2019-03,,
2023-03,2019-03,,
2023-04,2019-03,,
2023-05,2019-03,,
2023-06,2019-03,,
2023-07,2019-03,,
2023-08,2019-03,,
2023-09,2019-03,,
2023-10,2019-03,,
2023-11,2019-03,,
2023-12,2019-03,,
2024-01,2019-03,,
2024-02,2019-03,,
2024-03,2019-03,,
2024-04,2019-03,,
2024-05,2019-03,,
2024-06,2019-03,,
2024-07,2019-03,,
2024-08,2019-03,,
2024-09,2019-03,,
2024-10,2019-03,,
2024-11,2019-03,,
2024-12,2019-03,,
2013-01,2020-08,,
2013-02,2020-08,,
2013-03,2020-08,,
2013-04,2020-08,,
2013-05,2020-08,,
2013-06,2020-08,,
2013-07,2020-08,6.0,20.0
2013-08,2020-08,,
2013-09,2020-08,,
2013-10,2020-08,,
2013-11,2020-08,,
2013-12,2020-08,13.151116036505867,230.10000000000002
2014-01,2020-08,,
2014-02,2020-08,,
2014-03,2020-08,,
2014-04,2020-08,10.69332845541048,90.4966
2014-05,2020-08,7.123742138364779,636.0
2014-06,2020-08,,
2014-07,2020-08,,
2014-08,2020-08,,
2014-09,2020-08,,
2014-10,2020-08,3.3333333,64.0
2014-11,2020-08,,
2014-12,2020-08,,
2015-01,2020-08,4.150000000000001,230.0
2015-02,2020-08,,
2015-03,2020-08,,
2015-04,2020-08,4.15,20.0
2015-05,2020-08,,
2015-06,2020-08,,
2015-07,2020-08,6.12,128.0
2015-08,2020-08,,
2015-09,2020-08,,
2015-10,2020-08,6.119999999999999,45.0
2015-11,2020-08,,
2015-12,2020-08,,
2016-01,2020-08,,
2016-02,2020-08,,
2016-03,2020-08,,
2016-04,2020-08,,
2016-05,2020-08,,
2016-06,2020-08,,
2016-07,2020-08,,
2016-08,2020-08,,
2016-09,2020-08,,
2016-10,2020-08,4.576436363636364,550.0
2016-11,2020-08,,
2016-12,2020-08,,
2017-01,2020-08,,
2017-02,2020-08,,
2017-03,2020-08,,
2017-04,2020-08,,
2017-05,2020-08,,
2017-06,2020-08,,
2017-07,2020-08,,
2017-08,2020-08,,
2017-09,2020-08,3.918421052631579,190.0
2017-10,2020-08,3.716863824917752,69.91
2017-11,2020-08,,
2017-12,2020-08,,
2018-01,2020-08,,
2018-02,2020-08,,
2018-03,2020-08,2.95573566084788,802.0
2018-04,2020-08,3.5507712330087733,414.91999999999996
